,road_Rolling FG,road_Rolling 3P,road_Rolling FT,road_Rolling DR,road_Rolling AST,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling AST/TO,road_Rolling 3P%,road_Rolling FG%,road_Rolling FT%,road_SPREAD,home_Rolling FG,home_Rolling 3P,home_Rolling FT,home_Rolling DR,home_Rolling AST,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling AST/TO,home_Rolling 3P%,home_Rolling FG%,home_Rolling FT%,home_SPREAD,PLUS_MINUS,Home Team Won?
1518,39.0,7.933333333333334,16.866666666666667,32.233333333333334,21.666666666666668,8.1,13.2,3.8,102.8,1.8410663724247314,0.32700080374207896,0.45045151576822406,0.7502672390198188,6.0,34.4,7.8,17.1,33.2,19.133333333333333,8.5,14.333333333333334,6.3,93.7,1.416487039648804,0.35421496010100934,0.44092503774071506,0.696436674553318,-6.0,17,1
1519,37.333333333333336,6.1,16.466666666666665,33.1,21.5,6.7,12.4,4.366666666666666,97.23333333333333,1.891275641569759,0.33815370405931044,0.4408637881467829,0.7365422577947932,3.5,37.43333333333333,6.433333333333334,21.166666666666668,32.3,21.9,7.266666666666667,15.833333333333334,3.966666666666667,102.46666666666667,1.4555192789093718,0.3555667999966246,0.4580991368693785,0.7395652672436338,-3.5,10,1
1520,36.36666666666667,4.866666666666666,16.0,31.8,21.0,8.7,13.366666666666667,4.0,93.6,1.7561546468667217,0.32771859765297634,0.4500572122932894,0.7696957859171604,8.5,41.06666666666667,11.133333333333333,14.3,34.1,27.5,9.033333333333333,13.1,5.866666666666666,107.56666666666666,2.232980701215994,0.4095266047326176,0.4705890122549171,0.7599434865418009,-8.5,4,1
1521,38.333333333333336,8.933333333333334,16.5,31.1,22.1,9.133333333333333,13.366666666666667,4.3,102.1,1.7813810008933844,0.33552958234050184,0.43486186078100775,0.7226374077089094,18.0,39.7,10.433333333333334,17.0,34.2,24.966666666666665,7.866666666666666,12.066666666666666,5.166666666666667,106.83333333333333,2.2185927960927945,0.37060360005243514,0.47453579245950694,0.6553118682591151,-18.0,7,1
1522,36.833333333333336,8.7,19.3,31.1,20.066666666666666,7.633333333333334,12.133333333333333,3.966666666666667,101.66666666666667,1.8785728136137014,0.3558761226927144,0.45244072763060234,0.8031682148671528,1.0,38.333333333333336,8.666666666666666,16.666666666666668,32.766666666666666,24.066666666666666,8.6,12.166666666666666,2.8666666666666667,102.0,2.263651764901766,0.3219022496349462,0.43557704572739525,0.7643333608086285,-1.0,2,1
1523,37.36666666666667,6.033333333333333,15.4,34.86666666666667,23.466666666666665,7.066666666666666,14.7,4.5,96.16666666666667,1.7383247299655966,0.3400836870910905,0.4545353255180247,0.7452057490257495,7.5,37.2,8.466666666666667,18.1,34.93333333333333,22.3,6.333333333333333,12.4,4.366666666666666,100.96666666666667,2.003139228046349,0.3903580319238549,0.45330196093802305,0.7740141103995719,-7.5,4,1
1524,39.666666666666664,10.466666666666667,17.133333333333333,34.56666666666667,25.1,7.833333333333333,12.233333333333333,5.3,106.93333333333334,2.1951953601953584,0.3730190589896332,0.47333712662669475,0.6545562739551337,-10.5,36.766666666666666,6.7,15.666666666666666,33.0,19.133333333333333,8.1,14.466666666666667,4.466666666666667,95.9,1.3894474913631254,0.30641296708806853,0.43082748545753596,0.7175205857180162,10.5,-11,0
1525,38.03333333333333,10.166666666666666,14.833333333333334,30.666666666666668,25.766666666666666,9.466666666666667,13.833333333333334,4.633333333333334,101.06666666666666,2.0100068116438075,0.36559842393525166,0.45828433945635544,0.7859319999517423,5.0,36.36666666666667,8.2,18.133333333333333,34.166666666666664,22.666666666666668,6.166666666666667,12.6,4.4,99.06666666666666,2.0240366550660664,0.34191596359010135,0.44307188459672325,0.7905129260689336,-5.0,6,1
1526,39.333333333333336,9.5,15.266666666666667,35.56666666666667,21.4,5.333333333333333,12.533333333333333,3.7333333333333334,103.43333333333334,1.8159141224272801,0.36272114120703064,0.4630610203282748,0.8150716882112855,6.0,38.766666666666666,7.9,16.633333333333333,32.266666666666666,21.466666666666665,7.966666666666667,13.466666666666667,3.9,102.06666666666666,1.7785663724247314,0.3308896926309678,0.45032707574831365,0.7458158932641253,-6.0,16,1
1527,34.333333333333336,8.0,17.266666666666666,33.43333333333333,19.233333333333334,8.633333333333333,14.5,6.3,93.93333333333334,1.3958521190138835,0.358538268371686,0.44092503774071506,0.6953808676151582,11.5,37.4,10.666666666666666,19.9,32.666666666666664,23.233333333333334,9.033333333333333,15.366666666666667,5.5,105.36666666666666,1.6126333072883754,0.33759133611643727,0.4503221263048861,0.7198807251623764,-11.5,26,1
